"","long","lat","group","order","State_name","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14"
"134822",-87.261474609375,37.0359916687012,982,28356,"Kentucky","Christian",17021,"IL",0.501593296,2.702702703,0.796648177,15.54054054
"134903",-84.0758209228516,38.1188812255859,983,28384,"Kentucky","Clark",5019,"AR",0.841601701,-2.795003544,0.48724309,2.321048901
"135323",-83.8924789428711,37.0245323181152,984,28420,"Kentucky","Clay",1027,"AL",0.295159386,3.350059032,0.442739079,-11.41423512
"136205",-85.2847671508789,36.6291923522949,985,28470,"Kentucky","Clinton",17027,"IL",0.475473492,-15.18684976,0.977362179,26.24486156
"136394",-87.8000564575195,37.3740386962891,986,28492,"Kentucky","Crittenden",5035,"AR",0.686203278,-0.149580782,0.403648987,8.197048689
"136498",-85.4681167602539,36.9443206787109,987,28545,"Kentucky","Cumberland",17035,"IL",0.276931598,-23.53918582,0.461552663,-15.0435398
"136754",-86.9807205200195,37.9355354309082,988,28578,"Kentucky","Daviess",18027,"IN",0.580524917,-17.17228813,0.488863088,-4.09422836
"136895",-86.4478759765625,37.3282012939453,989,28626,"Kentucky","Edmonson",21061,"KY",0.24972946,51.36102556,0.49945892,-39.45558978
"136907",-83.2335815429688,38.1990966796875,990,28639,"Kentucky","Elliott",21063,"KY",0.260688217,-32.85540494,0.130344108,0.716892596
"136950",-84.0070724487305,37.832405090332,991,28683,"Kentucky","Estill",21065,"KY",0.553748183,16.06561916,0.415311137,21.86890012
"137004",-84.3909530639648,38.1990966796875,992,28738,"Kentucky","Fayette",1057,"AL",0.53336494,-23.06210738,0.53336494,84.65094228
"137378",-83.634651184082,38.5256805419922,993,28773,"Kentucky","Fleming",21069,"KY",0.343760743,63.63011344,0.137504297,-1.821931935
"137441",-82.9413681030273,37.7350006103516,994,28837,"Kentucky","Floyd",13115,"GA",0.780737641,7.499765779,0.624590113,-12.75381328
"137735",-84.8607788085938,38.3537940979004,995,28887,"Kentucky","Franklin",1059,"AL",0.569602228,-18.21288739,0.506313091,-5.918092689
"138333",-88.8485641479492,36.5031394958496,996,28911,"Kentucky","Fulton",5049,"AR",0.329896907,-42.35758468,0.329896907,-32.75051546
"138469",-84.6487808227539,38.7777824401855,997,28929,"Kentucky","Gallatin",17059,"IL",0,-100,0.945000945,77.37667738
"138535",-84.4539794921875,37.4714393615723,998,28952,"Kentucky","Garrard",21079,"KY",0.177957053,-49.87543006,0.415233124,16.95732985
"138588",-84.6487808227539,38.7777824401855,999,29006,"Kentucky","Grant",5053,"AR",0.330687831,-34.77733686,0.496031746,10.06324405
"138933",-88.5219802856445,36.5031394958496,1000,29030,"Kentucky","Graves",21083,"KY",0.478494338,-1.823595087,0.664575469,-5.599610661
"138941",-86.2759857177734,37.6204071044922,1001,29039,"Kentucky","Grayson",21085,"KY",0.649003589,38.55685781,0.343590135,46.70726121
"139142",-85.6113510131836,37.4657135009766,1002,29107,"Kentucky","Green",21087,"KY",0.633885719,80.00769718,0.271665308,-48.56922938
"139206",-82.6377029418945,38.5199508666992,1003,29140,"Kentucky","Greenup",21089,"KY",0.578384929,26.06409866,0.220337116,-18.35848849
"139233",-86.6541366577148,37.8667793273926,1004,29168,"Kentucky","Hancock",13141,"GA",0.822658362,56.43671407,0.235045246,123.4810201
"139523",-86.0296173095703,37.4370613098145,1005,29198,"Kentucky","Hardin",17069,"IL",0,-100,1.453136353,-21.09469605
"139811",-83.4455718994141,36.6635704040527,1006,29247,"Kentucky","Harlan",21095,"KY",0.639136456,17.9766005,0.213045485,-21.348933
"139903",-84.1044769287109,38.4569244384766,1007,29294,"Kentucky","Harrison",18061,"IN",0.483472862,-0.384233696,0.381689102,14.94126881
"140247",-85.6972961425781,37.1849594116211,1008,29338,"Kentucky","Hart",13147,"GA",0.472869133,-8.670783053,0.433463372,-27.44401098
"140301",-87.7026443481445,37.9068870544434,1009,29366,"Kentucky","Henderson",17071,"IL",0.2891845,112.2614228,0.43377675,-20.40196646
"140576",-85.273307800293,38.3480682373047,1010,29422,"Kentucky","Henry",1067,"AL",0.581733566,0.30831879,0.639906923,22.5990563
"141036",-88.8485641479492,36.5031394958496,1011,29469,"Kentucky","Hickman",21105,"KY",0.211237854,4.457118716,0,-100
"141070",-87.8229675292969,37.345386505127,1012,29487,"Kentucky","Hopkins",21107,"KY",0.625323443,17.36320511,0.582197688,1.175176816
"141162",-83.8695602416992,37.5573844909668,1013,29534,"Kentucky","Jackson",1071,"AL",0.550650337,-1.872274439,0.474698566,-12.49013773
"142002",-85.9150238037109,38.0042877197266,1014,29570,"Kentucky","Jefferson",1073,"AL",0.971559929,10.67731679,0.569013292,1.810239331
"142756",-84.7060775756836,37.8610496520996,1015,29600,"Kentucky","Jessamine",21113,"KY",0.688773,32.6659451,0.5510184,10.55495425
"142795",-82.6262435913086,37.7235412597656,1016,29640,"Kentucky","Johnson",5071,"AR",0.422995578,-36.8641777,0.422995578,7.330897904
"143275",-84.5112762451172,39.1043701171875,1017,29681,"Kentucky","Kenton",21117,"KY",0.597819788,32.21697944,0.689322817,2.586052327
"143300",-82.9528350830078,37.5058174133301,1018,29707,"Kentucky","Knott",21119,"KY",0.31462371,73.49400118,0.125849484,108.1928014
"143344",-83.8924789428711,37.0245323181152,1019,29752,"Kentucky","Knox",17095,"IL",0.749006126,6.919612385,0.787416697,1.43655534
"143731",-85.5196762084961,37.5631141662598,1020,29796,"Kentucky","Larue",21123,"KY",0.564174894,14.22123716,0.352609309,24.92947814
"143769",-84.2992782592773,36.927131652832,1021,29835,"Kentucky","Laurel",21125,"KY",0.649837541,-2.502707656,0.499875031,-2.502707656
"143831",-82.9069976806641,38.1761779785156,1022,29898,"Kentucky","Lawrence",1079,"AL",0.477940078,-34.39794486,0.507811333,16.17030598
"144436",-83.8695602416992,37.5573844909668,1023,29954,"Kentucky","Lee",1081,"AL",0.82979482,6.464212097,0.706622152,4.163622407
"144892",-83.1762847900391,37.0302619934082,1024,29993,"Kentucky","Leslie",21131,"KY",0.183183733,-30.62832021,0.183183733,108.1150394
"144942",-82.5517578125,37.1964225769043,1025,30044,"Kentucky","Letcher",21133,"KY",0.642150777,-17.65599194,0.214050259,4.302410206
"144995",-83.4742202758789,38.4053611755371,1026,30098,"Kentucky","Lewis",16061,"ID",1.042209484,99.68733716,0.521104742,-50.07816571
"145345",-84.4539794921875,37.4714393615723,1027,30149,"Kentucky","Lincoln",5079,"AR",0.357909807,153.8475304,0.429491768,-39.0765927
"146041",-88.4016571044922,37.4313316345215,1028,30179,"Kentucky","Livingston",17105,"IL",0.527662718,-6.330273689,0.844260349,6.360463424
"146317",-86.6713256835938,37.0130767822266,1029,30226,"Kentucky","Logan",5083,"AR",0.592039348,10.65708777,0.409873395,-29.28422793
"146487",-88.0865325927734,37.1735038757324,1030,30244,"Kentucky","Lyon",19119,"IA",0.427972267,23.65188736,0.599161174,-23.06104787
"146622",-84.4310607910156,37.8610496520996,1034,30363,"Kentucky","Madison",1089,"AL",0.942052361,3.894558648,0.645163132,-3.848606656
"147982",-82.9413681030273,37.7350006103516,1035,30432,"Kentucky","Magoffin",21153,"KY",0.619530705,65.22883915,0.154882676,3.268024471
"148029",-85.4681167602539,37.4771690368652,1036,30480,"Kentucky","Marion",1093,"AL",0.561593604,-33.80539384,0.660698358,1.238809422
"148641",-88.1495513916016,36.8641052246094,1037,30517,"Kentucky","Marshall",1095,"AL",0.750243036,-1.168341253,0.6340082,-16.48028838
"148833",-82.4830017089844,37.9355354309082,1038,30534,"Kentucky","Martin",12085,"FL",0.671482216,1.775720051,1.153906331,4.937684169
"149109",-83.7091293334961,38.6631889343262,1039,30581,"Kentucky","Mason",17125,"IL",0.503669593,-25.52237732,0.791480789,-2.469779824
"149235",-85.9895095825195,38.0157508850098,1040,30603,"Kentucky","Meade",20119,"KS",0.459031444,106.6559559,1.147578609,72.21329661
"149325",-83.7320556640625,38.0042877197266,1041,30634,"Kentucky","Menifee",21165,"KY",0.159058374,0.477175123,0.159058374,NA
"149364",-84.81494140625,37.969913482666,1042,30674,"Kentucky","Mercer",17131,"IL",0.313577924,3.091878332,0.752587018,37.45583778
"149668",-85.5426025390625,37.1104774475098,1043,30713,"Kentucky","Metcalfe",21169,"KY",0.2002002,-32.81948615,0.700700701,41.07907908
"149698",-85.7431335449219,36.8411865234375,1044,30744,"Kentucky","Monroe",1099,"AL",0.410078826,-4.787898118,0.45564314,32.23903039
"150004",-84.0758209228516,38.1188812255859,1045,30763,"Kentucky","Montgomery",1101,"AL",0.928427112,25.03935482,0.623372489,2.074778554
"150616",-83.2908706665039,38.0787773132324,1046,30798,"Kentucky","Morgan",1103,"AL",0.827710753,-1.540495122,0.560167883,16.90212346
"151199",-87.261474609375,37.0359916687012,1047,30852,"Kentucky","Muhlenberg",21177,"KY",0.672925946,-3.633945764,0.544749575,7.264596084
"151261",-85.181640625,37.964183807373,1048,30915,"Kentucky","Nelson",21179,"KY",0.535570829,-4.101579934,0.513255378,5.031602929
"151426",-83.9612350463867,38.2105560302734,1049,30971,"Kentucky","Nicholas",21181,"KY",0,0,0.710126402,1.193012356
"151498",-86.8260269165039,37.7350006103516,1050,31008,"Kentucky","Ohio",18115,"IN",0.331400166,NA,0.331400166,-32.23971279
"151684",-85.3248748779297,38.4855766296387,1051,31071,"Kentucky","Oldham",21185,"KY",0.519766892,19.50040588,0.33076075,9.843807424
"151750",-84.7404556274414,38.3423347473145,1052,31105,"Kentucky","Owen",18119,"IN",0.333826124,20.41108303,0.333826124,-9.69168773
"151864",-83.8810195922852,37.523006439209,1053,31163,"Kentucky","Owsley",21189,"KY",0.221827862,4.547471162,0,-100
"151903",-84.2305297851562,38.8350791931152,1054,31203,"Kentucky","Pendleton",21191,"KY",0.413992962,104.0433313,0.344994135,27.52708204
"151923",-83.1361770629883,36.9958839416504,1055,31214,"Kentucky","Perry",1105,"AL",0.101770812,-45.60350092,0.610624873,30.5515978
"152563",-82.3111114501953,37.7464599609375,1056,31279,"Kentucky","Pike",1109,"AL",0.988349456,7.268861002,0.658899638,7.268861002
"153323",-83.7320556640625,37.7235412597656,1057,31356,"Kentucky","Powell",21197,"KY",0.965095705,22.02670098,0.241273926,-23.73331189
"153393",-84.2820892333984,37.1448516845703,1058,31392,"Kentucky","Pulaski",5119,"AR",0.875982297,0.884757553,0.883621678,8.330022387
"153673",-84.1044769287109,38.4569244384766,1059,31433,"Kentucky","Robertson",21201,"KY",0,-100,0,-100
"153769",-84.2820892333984,37.1448516845703,1060,31466,"Kentucky","Rockcastle",21203,"KY",0.534886485,30.46645498,0.475454654,-18.82087246
"153805",-83.4742202758789,38.4053611755371,1061,31503,"Kentucky","Rowan",21205,"KY",0.845487212,3.861429096,0.422743606,-1.331642359
"153945",-84.8836975097656,37.0531806945801,1062,31574,"Kentucky","Russell",1113,"AL",0.738155952,-12.49161186,0.352301704,-26.49295397
"154081",-84.4310607910156,38.2793121337891,1063,31609,"Kentucky","Scott",5127,"AR",0.374076499,107.5563453,0.467595623,-48.11091368
"154455",-85.273307800293,38.3480682373047,1064,31644,"Kentucky","Shelby",1117,"AL",0.682296581,2.721882485,0.638745736,-7.450065244
"154716",-86.6025695800781,36.8870239257812,1065,31674,"Kentucky","Simpson",21213,"KY",1.009761023,-13.02423427,0.673174015,-22.68820824
"154760",-85.5082244873047,38.0272064208984,1066,31697,"Kentucky","Spencer",18147,"IN",0.480746118,152.2955627,0.192298447,-32.72118328
"154794",-85.6113510131836,37.4657135009766,1067,31715,"Kentucky","Taylor",12123,"FL",0.442830573,24.44646178,0.398547516,-18.54413411
"155137",-87.3244934082031,36.6406517028809,1068,31765,"Kentucky","Todd",21219,"KY",0.399361022,-0.279552716,0.399361022,66.20074547
"155158",-88.063606262207,36.6750297546387,1069,31773,"Kentucky","Trigg",21221,"KY",0.424268137,-32.9562061,0.56569085,-10.6082748
"155178",-85.4394683837891,38.5829772949219,1070,31794,"Kentucky","Trimble",21223,"KY",0.227634874,101.5706806,0.113817437,-49.60732984
"155203",-87.719841003418,37.6375961303711,1071,31820,"Kentucky","Union",5139,"AR",0.671190991,17.30181222,0.696049917,21.64632378
"155905",-86.1671295166016,36.9385871887207,1072,31860,"Kentucky","Warren",13301,"GA",0.18115942,7.137681159,0,-100
"156367",-85.1587142944336,37.9011573791504,1073,31894,"Kentucky","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"157669",-84.8321304321289,36.9958839416504,1074,31937,"Kentucky","Wayne",13305,"GA",0.701192026,-19.05007744,0.701192026,5.234899329
"158341",-87.9261016845703,37.4771690368652,1075,31980,"Kentucky","Webster",13307,"GA",0,0,0,0
"158565",-84.0242614746094,36.5833549499512,1076,32009,"Kentucky","Whitley",18183,"IN",0.598748615,4.387094131,0.688560908,8.612286036
"158661",-83.6289215087891,37.832405090332,1077,32058,"Kentucky","Wolfe",21237,"KY",0.277238703,1.899085112,0.277238703,1.899085112
"158706",-84.7060775756836,37.8610496520996,1078,32104,"Kentucky","Woodford",17203,"IL",0.484854671,33.94110292,0.637966673,-8.617181246
"158790",-92.6186294555664,30.4813556671143,1079,32147,"Louisiana","Acadia",22001,"LA",0.448100374,-5.047530647,0.320071696,15.69838703
"158834",-92.595703125,30.8996162414551,1080,32192,"Louisiana","Allen",18003,"IN",0.655884652,7.398986172,0.702343148,1.808956974
"158944",-91.1289367675781,30.0573673248291,1081,32215,"Louisiana","Ascension",22005,"LA",0.692136137,10.29294215,0.367430295,-15.99265437
"158983",-91.2320709228516,30.0229873657227,1082,32255,"Louisiana","Assumption",22007,"LA",0.173656334,-18.35373795,0.173656334,308.2313102
"159022",-92.326416015625,30.9626407623291,1083,32295,"Louisiana","Avoyelles",22009,"LA",0.388868635,-25.70134447,0.267347187,2.160651355
"159088",-93.1285552978516,30.4297866821289,1084,32362,"Louisiana","Beauregard",22011,"LA",0.497265042,2.793459502,0.303884192,18.6566477
"159120",-92.7675933837891,32.4580612182617,1085,32395,"Louisiana","Bienville",22013,"LA",0.648181491,-6.435001801,0.432120994,-10.89047791
"159156",-93.8332977294922,33.0252876281738,1086,32432,"Louisiana","Bossier",22015,"LA",0.871553764,11.54629274,0.639672488,-0.429790758
"159249",-94.051025390625,33.0367469787598,1087,32526,"Louisiana","Caddo",22017,"LA",0.823426483,13.3307825,0.534435458,1.002319078
"159427",-93.678596496582,30.2464408874512,1088,32616,"Louisiana","Calcasieu",22019,"LA",0.836697024,17.55593193,0.446238413,3.984434096
"159459",-92.3149566650391,32.2804412841797,1089,32649,"Louisiana","Caldwell",21033,"KY",0.785854617,27.66208252,0.785854617,-21.43871845
"159629",-92.9795913696289,30.0344486236572,1090,32684,"Louisiana","Cameron",22023,"LA",0.149723012,NA,0.149723012,NA
"159752",-91.9024276733398,31.9767742156982,1091,32726,"Louisiana","Catahoula",22025,"LA",0.492562309,3.152398778,0.197024924,106.3047976
"159850",-92.8821868896484,32.5898361206055,1092,32825,"Louisiana","Claiborne",22027,"LA",0.548379235,34.97963163,0.243724104,-16.01267365
"159910",-91.7190856933594,31.0772304534912,1093,32846,"Louisiana","Concordia",22029,"LA",0.68406137,1.270399687,0.439753738,30.2047996
"160015",-92.6243591308594,30.4870853424072,1098,33143,"Louisiana","Evangeline",22039,"LA",0.296735905,1.121661721,0.267062315,82.0189911
"160058",-91.5758438110352,31.8793716430664,1099,33187,"Louisiana","Franklin",1059,"AL",0.569602228,-18.21288739,0.506313091,-5.918092689
"162060",-92.3665237426758,31.7991580963135,1100,33265,"Louisiana","Grant",5053,"AR",0.330687831,-34.77733686,0.496031746,10.06324405
"162765",-91.8222122192383,29.7536964416504,1101,33313,"Louisiana","Iberia",22045,"LA",0.568235628,4.231461313,0.311176654,8.722159192
"162823",-91.5013580322266,30.4928131103516,1102,33372,"Louisiana","Iberville",22047,"LA",0.360068413,-14.11596775,0.390074114,-6.958965061
"162878",-92.3149566650391,32.1486625671387,1103,33428,"Louisiana","Jackson",1071,"AL",0.550650337,-1.872274439,0.474698566,-12.49013773
"163262",-90.0059356689453,29.8912086486816,1104,33445,"Louisiana","Jefferson",1073,"AL",0.971559929,10.67731679,0.569013292,1.810239331
"164978",-91.9883728027344,30.0401763916016,1106,33555,"Louisiana","Lafayette",5073,"AR",0.421881592,61.45408522,0.140627197,-64.1213144
"165266",-90.6591110229492,29.8912086486816,1107,33604,"Louisiana","Lafourche",22057,"LA",0.520301979,2.021661552,0.397877984,-11.097403
"165334",-92.8821868896484,32.5898361206055,1109,33723,"Louisiana","Lincoln",5079,"AR",0.357909807,153.8475304,0.429491768,-39.0765927
"165958",-90.9054794311523,30.6475124359131,1110,33750,"Louisiana","Livingston",17105,"IL",0.527662718,-6.330273689,0.844260349,6.360463424
"166234",-91.06591796875,32.5611915588379,1111,33797,"Louisiana","Madison",1089,"AL",0.942052361,3.894558648,0.645163132,-3.848606656
"167594",-92.0857772827148,33.002368927002,1112,33866,"Louisiana","Morehouse",22067,"LA",0.485799701,-19.56585773,0.261584454,-7.964779522
"167644",-93.1743927001953,32.1486625671387,1113,33917,"Louisiana","Natchitoches",22069,"LA",0.434049941,-18.51229079,0.663841087,18.96334019
"167730",-90.0059356689453,29.8912086486816,1114,34004,"Louisiana","Orleans",22071,"LA",0.788405495,4.632261788,1.235949209,15.75653102
"167925",-92.0399398803711,32.2747116088867,1115,34070,"Louisiana","Ouachita",5103,"AR",0.644433704,19.79101936,0.362493958,-27.43428635
"167993",-89.9944839477539,29.4786796569824,1116,34105,"Louisiana","Plaquemines",22075,"LA",0.554441933,-9.982391899,0.81033821,67.44534094
"168115",-92.2003707885742,31.4783000946045,1118,34303,"Louisiana","Rapides",22079,"LA",0.762333192,12.28996614,0.46796691,2.246870157
"168202",-92.0399398803711,32.2747116088867,1120,34435,"Louisiana","Richland",17159,"IL",0.99620198,15.48115666,0.435838366,-49.47699396
"168608",-93.8218383789062,31.5814323425293,1121,34494,"Louisiana","Sabine",22085,"LA",0.413240217,42.85714286,0.24794413,0
"168704",-90.2580413818359,30.7334575653076,1132,34996,"Louisiana","Tangipahoa",22105,"LA",0.669033208,14.70000888,0.629678313,-4.345487752
"168742",-91.5758438110352,31.8793716430664,1133,35035,"Louisiana","Tensas",22107,"LA",0,-100,0.621118012,9.958592133
"168813",-91.0888290405273,29.6276454925537,1134,35107,"Louisiana","Terrebonne",22109,"LA",0.723563462,12.24177706,0.626500071,-6.702444821
"168889",-92.7274856567383,33.0138282775879,1135,35184,"Louisiana","Union",5139,"AR",0.671190991,17.30181222,0.696049917,21.64632378
"169375",-91.9883728027344,30.0401763916016,1136,35212,"Louisiana","Vermilion",17183,"IL",0.52679109,7.610249849,0.62713225,11.39777417
"169497",-93.231689453125,31.3637104034424,1137,35274,"Louisiana","Vernon",22115,"LA",0.422005678,-10.49435408,0.30691322,-13.20664638
"169638",-90.2580413818359,30.7334575653076,1138,35322,"Louisiana","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"170258",-93.5239028930664,33.0195579528809,1139,35343,"Louisiana","Webster",13307,"GA",0,0,0,0
"170554",-92.8077011108398,32.1486625671387,1143,35517,"Louisiana","Winn",22127,"LA",0.542630401,4.408872007,0.339144001,-25.42223428
"170590",-70.2331695556641,44.4672546386719,1144,35554,"Maine","Androscoggin",23001,"ME",0.707371556,25.04241788,0.716679077,-11.17298294
"170623",-68.0215454101562,45.6303596496582,1145,35588,"Maine","Aroostook",23003,"ME",0.719973505,33.3944757,0.849568736,0.636291339
