"","County","FIPS","State_name","State","lat","long","group","FFRPTH14","FSRPTH14","n"
"836","Fairfax",51059,"Virginia","VA",38.8522682189941,-77.5441055297852,2819,0.800852367,0.661076817,2
"837","Fairfax",51600,"Virginia","VA",38.8522682189941,-77.5441055297852,2819,3.512641425,3.471796757,2
"838","Fairfield",9001,"Connecticut","CT",41.6769485473633,-73.5334091186523,278,0.697031429,1.022806361,2
"839","Fairfield",39045,"Connecticut","OH",41.6769485473633,-73.5334091186523,278,0.658327847,0.578530532,2
"840","Fairfield",45039,"Connecticut","SC",41.6769485473633,-73.5334091186523,278,0.217618384,0.304665738,2
"841","Fallon",30025,"Montana","MT",46.1460227966309,-104.868461608887,1577,0.965250965,1.930501931,2
"842","Falls",48145,"Texas","TX",31.5298671722412,-96.8012161254883,2564,0.412031314,0.353169698,2
"843","Fannin",13111,"Georgia","GA",34.6467590332031,-84.1445846557617,412,0.841998905,1.052498632,2
"844","Fannin",48147,"Georgia","TX",34.6467590332031,-84.1445846557617,412,0.385162361,0.444418109,2
"845","Faribault",27043,"Minnesota","MN",43.5104141235352,-93.6442260742188,1302,0.422773393,1.056933484,2
"846","Faulk",46049,"South dakota","SD",45.2407493591309,-99.574333190918,2354,0.424268137,2.121340687,2
"847","Faulkner",5045,"Arkansas","AR",35.0650177001953,-92.1144256591797,104,0.654146794,0.579623741,2
"848","Fauquier",51061,"Virginia","VA",39.018424987793,-77.9795532226562,2820,0.805884422,0.615402649,2
"849","Fayette",1057,"Alabama","AL",33.9191017150879,-87.9490203857422,29,0.53336494,0.53336494,2
"850","Fayette",13113,"Alabama","GA",33.9191017150879,-87.9490203857422,29,0.866282463,0.829807412,2
"851","Fayette",17051,"Alabama","IL",33.9191017150879,-87.9490203857422,29,0.32007316,1.051668953,2
"852","Fayette",18041,"Alabama","IN",33.9191017150879,-87.9490203857422,29,0.980057951,0.468723368,2
"853","Fayette",19065,"Alabama","IA",33.9191017150879,-87.9490203857422,29,0.344098707,0.983139163,2
"854","Fayette",21067,"Alabama","KY",33.9191017150879,-87.9490203857422,29,1.000653159,0.88803946,2
"855","Fayette",39047,"Alabama","OH",33.9191017150879,-87.9490203857422,29,1.111111111,0.590277778,2
"856","Fayette",42051,"Alabama","PA",33.9191017150879,-87.9490203857422,29,0.604089912,0.671211014,2
"857","Fayette",47047,"Alabama","TN",33.9191017150879,-87.9490203857422,29,0.281971752,0.461408321,2
"858","Fayette",48149,"Alabama","TX",33.9191017150879,-87.9490203857422,29,0.805379938,1.087262916,2
"859","Fayette",54019,"Alabama","WV",33.9191017150879,-87.9490203857422,29,0.420987326,0.598245148,2
"860","Fentress",47049,"Tennessee","TN",36.1364479064941,-85.0899658203125,2421,0.560067208,0.280033604,2
"861","Fergus",30027,"Montana","MT",47.744571685791,-109.549530029297,1578,0.611781157,1.310959622,2
"862","Ferry",53019,"Washington","WA",47.9622993469238,-118.842903137207,2900,0.260858224,0.652145559,2
"863","Fillmore",27045,"Minnesota","MN",43.5104141235352,-91.7248153686523,1303,0.336927224,1.540238737,2
"864","Fillmore",31059,"Minnesota","NE",43.5104141235352,-91.7248153686523,1303,0.529941706,1.236530648,2
"865","Finney",20055,"Kansas","KS",38.2678527832031,-100.674415588379,881,0.618545611,0.699225473,2
"866","Fisher",48151,"Texas","TX",32.9565353393555,-100.651496887207,2567,0.261028452,0.522056904,2
"867","Flagler",12035,"Florida","FL",29.6448383331299,-81.199577331543,307,0.361299898,0.712834935,2
"868","Flathead",30029,"Montana","MT",47.5956039428711,-113.457107543945,1579,0.716362564,1.148287051,2
"869","Fleming",21069,"Kentucky","KY",38.5256805419922,-83.634651184082,993,0.343760743,0.137504297,2
"870","Florence",45041,"South carolina","SC",34.0967178344727,-80.0593948364258,2305,0.696683928,0.739777779,2
"871","Florence",55037,"South carolina","WI",34.0967178344727,-80.0593948364258,2305,0.446328944,1.785315778,2
"872","Floyd",13115,"Georgia","GA",34.0795288085938,-85.4280090332031,414,0.780737641,0.624590113,2
"873","Floyd",18043,"Georgia","IN",34.0795288085938,-85.4280090332031,414,0.879507476,0.538206067,2
"874","Floyd",19067,"Georgia","IA",34.0795288085938,-85.4280090332031,414,0.373203956,0.93300989,2
"875","Floyd",21071,"Georgia","KY",34.0795288085938,-85.4280090332031,414,0.682271439,0.367376929,2
"876","Floyd",48153,"Georgia","TX",34.0795288085938,-85.4280090332031,414,1.008572869,0.840477391,2
"877","Floyd",51063,"Georgia","VA",34.0795288085938,-85.4280090332031,414,0.256772371,0.770317114,2
"878","Fluvanna",51065,"Virginia","VA",37.9928321838379,-78.3175964355469,2822,0.191629618,0.383259237,2
"879","Foard",48155,"Texas","TX",33.8331565856934,-99.9868698120117,2569,1.568627451,0.784313725,2
"880","Ford",17053,"Illinois","IL",41.000862121582,-88.246955871582,587,0.438340152,1.46113384,2
"881","Ford",20057,"Illinois","KS",41.000862121582,-88.246955871582,587,0.459836183,0.804713321,2
"882","Forest",42053,"Pennsylvania","PA",41.6081924438477,-79.5093536376953,2239,0.266028199,0.931098696,2
"883","Forest",55041,"Pennsylvania","WI",41.6081924438477,-79.5093536376953,2239,0.328695081,1.533910376,2
"884","Forrest",28035,"Mississippi","MS",31.4381923675537,-89.4043350219727,1385,0.995676667,0.812262544,2
"885","Forsyth",13117,"Georgia","GA",34.176929473877,-84.2591705322266,415,0.636312909,0.636312909,2
"886","Forsyth",37067,"Georgia","NC",34.176929473877,-84.2591705322266,415,0.747335052,0.744597561,2
"887","Foster",38031,"North dakota","ND",47.5898742675781,-99.2706680297852,1974,1.189767995,0.892325996,2
"888","Fountain",18045,"Indiana","IN",39.9466171264648,-87.083854675293,685,0.420218514,0.780405811,2
"889","Franklin",1059,"Alabama","AL",34.5837326049805,-88.1495513916016,30,0.569602228,0.506313091,2
"890","Franklin",5047,"Alabama","AR",34.5837326049805,-88.1495513916016,30,0.336983993,0.730131985,2
"891","Franklin",12037,"Alabama","FL",34.5837326049805,-88.1495513916016,30,0.423190859,1.86203978,2
"892","Franklin",13119,"Alabama","GA",34.5837326049805,-88.1495513916016,30,0.673733381,0.808480057,2
"893","Franklin",16041,"Alabama","ID",34.5837326049805,-88.1495513916016,30,0.537593119,0.460794102,2
"894","Franklin",17055,"Alabama","IL",34.5837326049805,-88.1495513916016,30,0.558219786,0.811956053,2
"895","Franklin",18047,"Alabama","IN",34.5837326049805,-88.1495513916016,30,0.654050754,0.610447371,2
"896","Franklin",19069,"Alabama","IA",34.5837326049805,-88.1495513916016,30,0.47911077,0.766577233,2
"897","Franklin",20059,"Alabama","KS",34.5837326049805,-88.1495513916016,30,0.585685838,0.819960173,2
"898","Franklin",21073,"Alabama","KY",34.5837326049805,-88.1495513916016,30,0.942261427,0.681635926,2
"899","Franklin",22041,"Alabama","LA",34.5837326049805,-88.1495513916016,30,0.538134142,0.244606428,2
"900","Franklin",23007,"Alabama","ME",34.5837326049805,-88.1495513916016,30,0.495114867,1.353313969,2
"901","Franklin",25011,"Alabama","MA",34.5837326049805,-88.1495513916016,30,0.493917756,0.917275832,2
"902","Franklin",28037,"Alabama","MS",34.5837326049805,-88.1495513916016,30,0.510660028,0.127665007,2
"903","Franklin",29071,"Alabama","MO",34.5837326049805,-88.1495513916016,30,0.607342972,0.617138827,2
"904","Franklin",31061,"Alabama","NE",34.5837326049805,-88.1495513916016,30,0,0.975292588,2
"905","Franklin",36033,"Alabama","NY",34.5837326049805,-88.1495513916016,30,0.448675432,0.799812727,2
"906","Franklin",37069,"Alabama","NC",34.5837326049805,-88.1495513916016,30,0.397709195,0.318167356,2
"907","Franklin",39049,"Alabama","OH",34.5837326049805,-88.1495513916016,30,0.898981885,0.657791623,2
"908","Franklin",42055,"Alabama","PA",34.5837326049805,-88.1495513916016,30,0.647515894,0.634434764,2
"909","Franklin",47051,"Alabama","TN",34.5837326049805,-88.1495513916016,30,0.458915028,0.603835563,2
"910","Franklin",48159,"Alabama","TX",34.5837326049805,-88.1495513916016,30,0.471698113,0.566037736,2
"911","Franklin",50011,"Alabama","VT",34.5837326049805,-88.1495513916016,30,0.4728424,0.781217878,2
"912","Franklin",51067,"Alabama","VA",34.5837326049805,-88.1495513916016,30,0.461336456,0.532311296,2
"913","Franklin",51620,"Alabama","VA",34.5837326049805,-88.1495513916016,30,1.290171241,1.52474783,2
"914","Franklin",53021,"Alabama","WA",34.5837326049805,-88.1495513916016,30,0.489699234,0.398592399,2
"915","Frederick",24021,"Maryland","MD",39.3450126647949,-77.1888732910156,1169,0.705858213,0.656612291,2
"916","Frederick",51069,"Maryland","VA",39.3450126647949,-77.1888732910156,1169,0.570547604,0.558408294,2
"917","Freeborn",27047,"Minnesota","MN",43.5104141235352,-93.0598068237305,1304,0.745784695,0.778210117,2
"918","Freestone",48161,"Texas","TX",32.0168800354004,-96.0621032714844,2572,0.506021658,0.506021658,2
"919","Fremont",8043,"Colorado","CO",38.6460037231445,-104.931495666504,236,0.322566771,0.774160251,2
"920","Fremont",16043,"Colorado","ID",38.6460037231445,-104.931495666504,236,0.388590969,0.621745551,2
"921","Fremont",19071,"Colorado","IA",38.6460037231445,-104.931495666504,236,0.42722871,0.996866989,2
"922","Fremont",56013,"Colorado","WY",38.6460037231445,-104.931495666504,236,0.491364273,0.958160332,2
"923","Fresno",6019,"California","CA",36.2739562988281,-120.682106018066,166,0.620099506,0.528999745,2
"924","Frio",48163,"Texas","TX",28.6421604156494,-99.4081802368164,2573,0.755490799,0.431709028,2
"925","Frontier",31063,"Nebraska","NE",40.697193145752,-100.221778869629,1653,0,0.369685767,2
"926","Fulton",5049,"Arkansas","AR",36.2453117370605,-91.7076263427734,106,0.329896907,0.329896907,2
"927","Fulton",13121,"Arkansas","GA",36.2453117370605,-91.7076263427734,106,1.151237706,1.114101006,2
"928","Fulton",17057,"Arkansas","IL",36.2453117370605,-91.7076263427734,106,0.555447552,0.972033216,2
"929","Fulton",18049,"Arkansas","IN",36.2453117370605,-91.7076263427734,106,0.634146341,0.975609756,2
"930","Fulton",21075,"Arkansas","KY",36.2453117370605,-91.7076263427734,106,0.478850758,0.957701516,2
"931","Fulton",36035,"Arkansas","NY",36.2453117370605,-91.7076263427734,106,0.757785787,0.887163848,2
"932","Fulton",39051,"Arkansas","OH",36.2453117370605,-91.7076263427734,106,0.587130108,0.70455613,2
"933","Fulton",42057,"Arkansas","PA",36.2453117370605,-91.7076263427734,106,0.341716785,0.273373428,2
"934","Furnas",31065,"Nebraska","NE",40.3534164428711,-100.095726013184,1654,0.409165303,0.818330606,2
"935","Gadsden",12039,"Florida","FL",30.7162666320801,-84.8665084838867,309,0.410535641,0.302499946,2
"936","Gage",31067,"Nebraska","NE",40.5081176757812,-96.9100875854492,1655,0.692424872,0.830909846,2
"937","Gaines",48165,"Texas","TX",32.9450721740723,-103.069381713867,2574,0.617760618,0.617760618,2
"938","Gallatin",17059,"Illinois","IL",37.9068870544434,-88.3787384033203,590,0,0.945000945,2
"939","Gallatin",21077,"Illinois","KY",37.9068870544434,-88.3787384033203,590,0.349283968,0.349283968,2
"940","Gallatin",30031,"Illinois","MT",37.9068870544434,-88.3787384033203,590,0.996834793,1.459283923,2
"941","Gallia",39053,"Ohio","OH",38.8579978942871,-82.5689468383789,2038,1.019837484,0.230285883,2
"942","Galveston",48167,"Texas","TX",29.2265777587891,-95.0766143798828,2575,0.728839776,0.697012712,2
"943","Garden",31069,"Nebraska","NE",41.2185821533203,-102.060966491699,1656,0,1.569858713,2
"944","Garfield",8045,"Colorado","CO",40.0898551940918,-107.005592346191,237,0.800542977,1.44445798,2
"945","Garfield",30033,"Colorado","MT",40.0898551940918,-107.005592346191,237,0,0.76394194,2
"946","Garfield",31071,"Colorado","NE",40.0898551940918,-107.005592346191,237,0.499251123,2.496255617,2
"947","Garfield",40047,"Colorado","OK",40.0898551940918,-107.005592346191,237,0.681555214,0.570604365,2
"948","Garfield",49017,"Colorado","UT",40.0898551940918,-107.005592346191,237,2.786624204,2.189490446,2
"949","Garfield",53023,"Colorado","WA",40.0898551940918,-107.005592346191,237,0,0.902934537,2
"950","Garland",5051,"Arkansas","AR",34.7728080749512,-93.3004455566406,107,0.873389367,1.027516903,2
"951","Garrard",21079,"Kentucky","KY",37.4714393615723,-84.4539794921875,998,0.177957053,0.415233124,2
"952","Garrett",24023,"Maryland","MD",39.327823638916,-79.2859039306641,1170,0.84234644,0.943428013,2
"953","Garvin",40049,"Oklahoma","OK",34.5149765014648,-97.5517959594727,2124,0.616813613,0.653096767,2
"954","Garza",48169,"Texas","TX",33.3862533569336,-101.545310974121,2577,0.777000777,0.466200466,2
"955","Gasconade",29073,"Missouri","MO",38.7204895019531,-91.4039535522461,1486,0.739943495,1.547154581,2
"956","Gaston",37071,"North carolina","NC",35.1624183654785,-81.0219650268555,1894,0.776783642,0.57311476,2
"957","Gates",37073,"North carolina","NC",36.5489768981934,-76.9195785522461,1895,0,0.25935852,2
"958","Geary",20061,"Kansas","KS",39.2132339477539,-96.9616470336914,884,0.708196007,0.626481083,2
"959","Geauga",39055,"Ohio","OH",41.5050621032715,-81.0047760009766,2039,0.615090938,0.646905987,2
"960","Gem",16045,"Idaho","ID",43.8026237487793,-116.505241394043,539,0.592908811,0.592908811,2
"961","Genesee",26049,"Michigan","MI",43.2239379882812,-83.6919479370117,1222,0.714467359,0.571573887,2
"962","Genesee",36037,"Michigan","NY",43.2239379882812,-83.6919479370117,1222,0.642304182,0.895845306,2
"963","Geneva",1061,"Alabama","AL",31.0084743499756,-85.4967651367188,31,0.374363582,0.41179994,2
"964","Gentry",29075,"Missouri","MO",40.044017791748,-94.5953369140625,1487,0.439496045,0.878992089,2
"965","George",28039,"Mississippi","MS",30.9970169067383,-88.4188461303711,1387,0.514955156,0.472042226,2
"966","Georgetown",45043,"South carolina","SC",33.2258224487305,-79.4463272094727,2306,0.608822997,1.431556777,2
"967","Gibson",18051,"Indiana","IN",38.4397392272949,-87.7427520751953,688,0.59243461,0.888651915,2
"968","Gibson",47053,"Indiana","TN",38.4397392272949,-87.7427520751953,688,0.54576326,0.54576326,2
"969","Gila",4007,"Arizona","AZ",34.2628746032715,-110.752738952637,71,0.640072291,1.035411058,2
"970","Gilchrist",12041,"Florida","FL",29.816722869873,-82.6606216430664,310,0.353003471,0.235335647,2
"971","Giles",47055,"Tennessee","TN",35.0019912719727,-87.2270965576172,2424,0.65851038,0.415901293,2
"972","Giles",51071,"Tennessee","VA",35.0019912719727,-87.2270965576172,2424,0.713648528,0.654177817,2
"973","Gillespie",48171,"Texas","TX",30.4928131103516,-99.2878570556641,2578,0.587774295,1.84169279,2
"974","Gilliam",41021,"Oregon","OR",45.0688591003418,-119.776832580566,2187,1.035196687,2.587991718,2
"975","Gilmer",13123,"Georgia","GA",34.6009216308594,-84.2018737792969,418,0.728433175,0.936556939,2
"976","Gilmer",54021,"Georgia","WV",34.6009216308594,-84.2018737792969,418,0.232072407,0.580181016,2
"977","Gilpin",8047,"Colorado","CO",39.9122428894043,-105.407043457031,238,0,0.341821911,2
"978","Glacier",30035,"Montana","MT",48.4607696533203,-112.173675537109,1582,0.657126168,0.876168224,2
"979","Glades",12043,"Florida","FL",27.2040348052979,-80.9532089233398,311,0.146681335,0.220022002,2
"980","Gladwin",26051,"Michigan","MI",44.1635856628418,-84.3508453369141,1223,0.354177325,0.865766794,2
"981","Glascock",13125,"Georgia","GA",33.2258224487305,-82.7580184936523,419,0,0.327546675,2
"982","Glasscock",48173,"Texas","TX",32.0741806030273,-101.763038635254,2579,0.774593338,0.774593338,2
"983","Glenn",6021,"California","CA",39.8091087341309,-122.939552307129,167,0.500804865,0.536576641,2
"984","Gloucester",34015,"New jersey","NJ",39.5398178100586,-75.0689315795898,1749,0.58772783,0.546483772,2
"985","Gloucester",51073,"New jersey","VA",39.5398178100586,-75.0689315795898,1749,0.538488463,0.646186155,2
"986","Glynn",13127,"Georgia","GA",31.3236026763916,-81.7209701538086,420,1.095223608,1.229084271,2
"987","Gogebic",26053,"Michigan","MI",46.5585517883301,-90.4127349853516,1224,0.635445129,1.652157336,2
"988","Goliad",48175,"Texas","TX",28.5562171936035,-97.1736373901367,2580,0.39740363,0.662339383,2
"989","Gonzales",48177,"Texas","TX",29.6505641937256,-97.6377410888672,2581,0.684195093,0.684195093,2
"990","Goochland",51075,"Virginia","VA",37.7063522338867,-77.6415100097656,2827,0.319110139,0.774981765,2
"991","Goodhue",27049,"Minnesota","MN",44.2036933898926,-92.6701965332031,1305,0.646231394,0.753936626,2
"992","Gooding",16047,"Idaho","ID",42.6452484130859,-114.63166809082,540,0.464684015,0.663834307,2
"993","Gordon",13129,"Georgia","GA",34.6009216308594,-85.0498580932617,421,0.624475886,0.481738541,2
"994","Goshen",56015,"Wyoming","WY",41.9978065490723,-104.054862976074,3066,0.813970697,0.887968033,2
"995","Gosper",31073,"Nebraska","NE",40.680004119873,-99.6488189697266,1658,0.507614213,0.507614213,2
"996","Gove",20063,"Kansas","KS",38.6975708007812,-100.674415588379,885,1.100110011,1.100110011,2
"997","Grady",13131,"Georgia","GA",30.6761589050293,-84.087287902832,422,0.630939706,0.197168658,2
"998","Grady",40051,"Georgia","OK",30.6761589050293,-84.087287902832,422,0.464218071,0.501355517,2
"999","Grafton",33009,"New hampshire","NH",43.533332824707,-71.9176635742188,1736,0.858819068,1.449954271,2
"1000","Graham",4009,"Arizona","AZ",33.586784362793,-110.013626098633,72,0.421529626,0.316147219,2
"1001","Graham",20065,"Arizona","KS",33.586784362793,-110.013626098633,72,0.779423227,0.779423227,2
"1002","Graham",37075,"Arizona","NC",33.586784362793,-110.013626098633,72,0.578435909,0.809810273,2
"1003","Grainger",47057,"Tennessee","TN",36.3942794799805,-83.2794189453125,2425,0.174947516,0.262421274,2
"1004","Grand",8049,"Colorado","CO",40.4851989746094,-105.865409851074,239,1.099958752,3.643613364,2
"1005","Grand",49019,"Colorado","UT",40.4851989746094,-105.865409851074,239,0.954502068,3.075617775,2
"1006","Granite",30039,"Montana","MT",46.2548828125,-113.027381896973,1584,0.934870676,1.869741352,2
"1007","Grant",5053,"Arkansas","AR",34.1540107727051,-92.6701965332031,108,0.330687831,0.496031746,2
"1008","Grant",18053,"Arkansas","IN",34.1540107727051,-92.6701965332031,108,0.714608642,0.525018594,2
"1009","Grant",20067,"Arkansas","KS",34.1540107727051,-92.6701965332031,108,0.639713408,0.76765609,2
"1010","Grant",21081,"Arkansas","KY",34.1540107727051,-92.6701965332031,108,0.603015075,0.522613065,2
"1011","Grant",22043,"Arkansas","LA",34.1540107727051,-92.6701965332031,108,0.089349535,0,2
"1012","Grant",27051,"Arkansas","MN",34.1540107727051,-92.6701965332031,108,0.167897918,0.503693754,2
"1013","Grant",31075,"Arkansas","NE",34.1540107727051,-92.6701965332031,108,0,1.615508885,2
"1014","Grant",35017,"Arkansas","NM",34.1540107727051,-92.6701965332031,108,0.756117679,0.859224636,2
"1015","Grant",38037,"Arkansas","ND",34.1540107727051,-92.6701965332031,108,0,0.847098687,2
