State,FIPS,ANSICODE,County,lat,long                                                                                                            
TX,48465,1384018,Val,29.875285,-101.143324
TX,48467,1384019,Van,32.558787,-95.836906
TX,48469,1384020,Victoria,28.79637,-96.971198
TX,48471,1384021,Walker,30.743163,-95.569825
TX,48473,1384022,Waller,30.013578,-95.982102
TX,48475,1384023,Ward,31.513069,-103.105113
TX,48477,1384024,Washington,30.215075,-96.410272
TX,48479,1384025,Webb,27.760799,-99.340752
TX,48481,1384026,Wharton,29.27848,-96.229674
TX,48483,1384027,Wheeler,35.392593,-100.253107
TX,48485,1384028,Wichita,33.991103,-98.716851
TX,48487,1384029,Wilbarger,34.08492,-99.24244
TX,48489,1384030,Willacy,26.480381,-97.583256
TX,48491,1384031,Williamson,30.64903,-97.605069
TX,48493,1384032,Wilson,29.173883,-98.086734
TX,48495,1384033,Winkler,31.831415,-103.055986
TX,48497,1384034,Wise,33.219095,-97.653997
TX,48499,1384035,Wood,32.783588,-95.382166
TX,48501,1384036,Yoakum,33.162398,-102.832242
TX,48503,1384037,Young,33.158788,-98.678281
TX,48505,1384038,Zapata,26.996981,-99.182603
TX,48507,1384039,Zavala,28.864652,-99.75983
UT,49001,1448015,Beaver,38.357535,-113.238948
UT,49003,1455966,Box,41.300466,-113.126808
UT,49005,1448017,Cache,41.734168,-111.744568
UT,49007,1448018,Carbon,39.673284,-110.588484
UT,49009,1448019,Daggett,40.890099,-109.505785
UT,49011,1448020,Davis,41.037559,-112.201943
UT,49013,1448021,Duchesne,40.289393,-110.429584
UT,49015,1448022,Emery,39.009025,-110.7211
UT,49017,1448023,Garfield,37.831664,-111.450908
UT,49019,1448024,Grand,38.974326,-109.57345
UT,49021,1448025,Iron,37.909304,-113.30674
UT,49023,1455158,Juab,39.71412,-112.790471
UT,49025,1448026,Kane,37.275089,-111.815329
UT,49027,1448027,Millard,39.094535,-113.525009
UT,49029,1448028,Morgan,41.091027,-111.577885
UT,49031,1448029,Piute,38.335881,-112.129375
UT,49033,1448030,Rich,41.627598,-111.240227
UT,49035,1448031,Salt,40.667883,-111.92424
UT,49037,1448032,San,37.602633,-109.791574
UT,49039,1448033,Sanpete,39.382531,-111.572883
UT,49041,1448034,Sevier,38.746824,-111.81193
UT,49043,1448035,Summit,40.87206,-110.968486
UT,49045,1448036,Tooele,40.467753,-113.123979
UT,49047,1448037,Uintah,40.125887,-109.517748
UT,49049,1448038,Utah,40.120425,-111.668508
UT,49051,1448039,Wasatch,40.334884,-111.161568
UT,49053,1448040,Washington,37.262531,-113.4878
UT,49055,1448041,Wayne,38.25984,-110.990877
UT,49057,1448042,Weber,41.270328,-111.876794
VT,50001,1461757,Addison,44.031248,-73.141581
VT,50003,1461758,Bennington,43.035325,-73.11146
VT,50005,1461759,Caledonia,44.468791,-72.112168
VT,50007,1461760,Chittenden,44.463329,-73.06941
VT,50009,1461761,Essex,44.724021,-71.732736
VT,50011,1461762,Franklin,44.858964,-72.909402
VT,50013,1461763,Grand,44.801787,-73.300759
VT,50015,1461764,Lamoille,44.603704,-72.638922
VT,50017,1461765,Orange,44.003392,-72.369687
VT,50019,1461766,Orleans,44.828442,-72.25163
VT,50021,1461767,Rutland,43.580858,-73.038202
VT,50023,1461768,Washington,44.274988,-72.609514
VT,50025,1461769,Windham,42.995335,-72.721955
VT,50027,1461770,Windsor,43.572685,-72.598821
VA,51001,1480091,Accomack,37.765944,-75.757807
VA,51003,1675170,Albemarle,38.024184,-78.553506
VA,51005,1673675,Alleghany,37.787905,-80.008669
VA,51007,1497770,Amelia,37.331927,-77.977462
VA,51009,1480095,Amherst,37.62861,-79.154281
VA,51011,1497238,Appomattox,37.370725,-78.81094
VA,51013,1480097,Arlington,38.878337,-77.100703
VA,51015,1480098,Augusta,38.171911,-79.147557
VA,51017,1673638,Bath,38.068368,-79.731203
VA,51019,1674818,Bedford,37.312223,-79.52708
VA,51021,1494613,Bland,37.130612,-81.125853
VA,51023,1674418,Botetourt,37.565481,-79.797553
VA,51025,1493961,Brunswick,36.764204,-77.861483
VA,51027,1497431,Buchanan,37.26812,-82.038151
VA,51029,1501502,Buckingham,37.573928,-78.529169
VA,51031,1674917,Campbell,37.210152,-79.095428
VA,51033,1480107,Caroline,38.030319,-77.352348
VA,51035,1480108,Carroll,36.731963,-80.727831
VA,51036,1480109,Charles,37.361054,-77.05417
VA,51037,1492442,Charlotte,37.009042,-78.658568
VA,51041,1480111,Chesterfield,37.378434,-77.585847
VA,51043,1690562,Clarke,39.115381,-77.990836
VA,51045,1673664,Craig,37.473603,-80.231051
VA,51047,1497831,Culpeper,38.48593,-77.956476
VA,51049,1494109,Cumberland,37.520189,-78.252836
VA,51051,1497376,Dickenson,37.136701,-82.34922
VA,51053,1690739,Dinwiddie,37.073498,-77.635492
VA,51057,1480118,Essex,37.93948,-76.941871
VA,51059,1480119,Fairfax,38.82952,-77.273252
VA,51061,1480120,Fauquier,38.744094,-77.821479
VA,51063,1494354,Floyd,36.931438,-80.350309
VA,51065,1494061,Fluvanna,37.830571,-78.283479
VA,51067,1494434,Franklin,36.991182,-79.882715
VA,51069,1480124,Frederick,39.203677,-78.263828
VA,51071,1494551,Giles,37.318072,-80.698321
VA,51073,1480126,Gloucester,37.403541,-76.523505
VA,51075,1674271,Goochland,37.718814,-77.917626
VA,51077,1501196,Grayson,36.652229,-81.215324
VA,51079,1480129,Greene,38.297981,-78.470163
VA,51081,1501122,Greensville,36.680336,-77.560277
VA,51083,1496705,Halifax,36.766461,-78.939614
VA,51085,1480132,Hanover,37.760215,-77.491317
VA,51087,1480133,Henrico,37.631269,-77.651922
VA,51089,1502770,Henry,36.781479,-79.759231
VA,51091,1673774,Highland,38.366243,-79.564472
VA,51093,1702378,Isle,36.901418,-76.707569
VA,51095,1480135,James,37.324837,-76.777888
VA,51097,1480136,King,37.714372,-76.901855
VA,51099,1480137,King,38.277049,-77.162769
VA,51101,1480138,King,37.70826,-77.091054
VA,51103,1480139,Lancaster,37.704843,-76.412663
VA,51105,1496538,Lee,36.701721,-83.130112
VA,51107,1480141,Loudoun,39.0812,-77.638898
VA,51109,1494707,Louisa,37.972704,-77.959795
VA,51111,1492239,Lunenburg,36.946094,-78.241985
VA,51113,1494590,Madison,38.412059,-78.276961
VA,51115,1480145,Mathews,37.425348,-76.268808
VA,51117,1500747,Mecklenburg,36.687256,-78.368959
VA,51119,1480147,Middlesex,37.606975,-76.528082
VA,51121,1674630,Montgomery,37.175534,-80.387791
VA,51125,1500936,Nelson,37.789079,-78.88344
VA,51127,1480150,New,37.510158,-76.999326
VA,51131,1480151,Northampton,37.302775,-75.924018
VA,51133,1480152,Northumberland,37.856974,-76.379687
VA,51135,1493928,Nottoway,37.141167,-78.053866
VA,51137,1494761,Orange,38.250193,-78.009622
VA,51139,1500440,Page,38.623201,-78.49188
VA,51141,1497999,Patrick,36.667138,-80.286413
VA,51143,1480157,Pittsylvania,36.821721,-79.398502
VA,51145,1674225,Powhatan,37.549404,-77.912855
VA,51147,1492359,Prince,37.224881,-78.432957
VA,51149,1480160,Prince,37.187325,-77.220993
VA,51153,1480161,Prince,38.701119,-77.479579
VA,51155,1501465,Pulaski,37.063385,-80.713444
VA,51157,1673976,Rappahannock,38.684522,-78.168824
VA,51159,1480164,Richmond,37.942894,-76.730561
VA,51161,1480165,Roanoke,37.343588,-79.943996
VA,51163,1480166,Rockbridge,37.814517,-79.447754
VA,51165,1488970,Rockingham,38.507585,-78.885321
VA,51167,1497573,Russell,36.93342,-82.095934
VA,51169,1498172,Scott,36.712776,-82.613624
VA,51171,1673918,Shenandoah,38.856204,-78.573987
VA,51173,1500545,Smyth,36.842318,-81.539786
VA,51175,1480171,Southampton,36.720173,-77.103856
VA,51177,1480172,Spotsylvania,38.182431,-77.657226
VA,51179,1480173,Stafford,38.4154,-77.454878
VA,51181,1480174,Surry,37.119761,-76.880172
VA,51183,1690257,Sussex,36.926645,-77.259732
VA,51185,1497748,Tazewell,37.125395,-81.562924
VA,51187,1674058,Warren,38.908221,-78.207594
VA,51191,1498359,Washington,36.747831,-81.950316
VA,51193,1480179,Westmoreland,38.109311,-76.803933
VA,51195,1496656,Wise,36.974561,-82.62156
VA,51197,1501379,Wythe,36.899873,-81.083005
VA,51199,1480182,York,37.219081,-76.561648
VA,51510,1498415,Alexandria,38.820071,-77.084063
VA,51520,1498416,Bristol,36.616954,-82.157564
VA,51530,1498417,Buena,37.729345,-79.358134
VA,51540,1789068,Charlottesville,38.037658,-78.485381
VA,51550,1498558,Chesapeake,36.679376,-76.301788
VA,51570,1498420,Colonial,37.261685,-77.396804
VA,51580,1789069,Covington,37.778143,-79.986039
VA,51590,1498421,Danville,36.583334,-79.408071
VA,51595,1498422,Emporia,36.696182,-77.535975
VA,51600,1789070,Fairfax,38.853183,-77.299025
VA,51610,1498423,Falls,38.884722,-77.175603
VA,51620,1498424,Franklin,36.684014,-76.941396
VA,51630,1498425,Fredericksburg,38.299272,-77.486658
VA,51640,1498426,Galax,36.66564,-80.914308
VA,51650,1498554,Hampton,37.04803,-76.297149
VA,51660,1498563,Harrisonburg,38.436255,-78.873303
VA,51670,1498428,Hopewell,37.29101,-77.298944
VA,51678,1789071,Lexington,37.782332,-79.44432
VA,51680,1498429,Lynchburg,37.399016,-79.195458
VA,51683,1498430,Manassas,38.747172,-77.484536
VA,51685,1498431,Manassas,38.768945,-77.448767
VA,51690,1789072,Martinsville,36.683527,-79.863647
VA,51700,1498555,Newport,37.076166,-76.521968
VA,51710,1498557,Norfolk,36.923015,-76.244641
VA,51720,1498434,Norton,36.931549,-82.625996
VA,51730,1498435,Petersburg,37.20473,-77.392368
VA,51735,1498436,Poquoson,37.12836,-76.303534
VA,51740,1498556,Portsmouth,36.859623,-76.356307
VA,51750,1498438,Radford,37.120119,-80.559147
VA,51760,1789073,Richmond,37.531399,-77.476009
VA,51770,1498439,Roanoke,37.278458,-79.958174
VA,51775,1789074,Salem,37.285333,-80.055241
VA,51790,1789075,Staunton,38.158056,-79.061501
VA,51800,1498560,Suffolk,36.697157,-76.634781
VA,51810,1498559,Virginia,36.779985,-76.025209
VA,51820,1498443,Waynesboro,38.067157,-78.90142
VA,51830,1789076,Williamsburg,37.269481,-76.708193
VA,51840,1789077,Winchester,39.173869,-78.176356
WA,53001,1531601,Adams,47.011238,-118.512861
WA,53003,1533502,Asotin,46.181861,-117.227781
WA,53005,1513302,Benton,46.228125,-119.516659
WA,53007,1531932,Chelan,47.860974,-120.619041
WA,53009,1531341,Clallam,48.110903,-123.88986
WA,53011,1531820,Clark,45.771674,-122.485903
WA,53013,1513273,Columbia,46.29285,-117.911634
WA,53015,1529156,Cowlitz,46.196785,-122.67846
WA,53017,1531818,Douglas,47.741763,-119.694622
WA,53019,1531821,Ferry,48.473256,-118.533589
WA,53021,1531822,Franklin,46.53458,-118.906944
WA,53023,1533500,Garfield,46.429478,-117.536711
WA,53025,1531924,Grant,47.213633,-119.467788
WA,53027,1531823,Grays,47.113999,-123.826655
WA,53029,1513272,Island,48.158554,-122.670649
WA,53031,1531936,Jefferson,47.805346,-123.527136
WA,53033,1531933,King,47.490599,-121.833996
WA,53035,1529223,Kitsap,47.639687,-122.649636
WA,53037,1531926,Kittitas,47.124444,-120.676714
WA,53039,1529219,Klickitat,45.870446,-120.779305
WA,53041,1531927,Lewis,46.580071,-122.377444
WA,53043,1514052,Lincoln,47.582743,-118.417692
WA,53045,1529221,Mason,47.354126,-123.17385
WA,53047,1531928,Okanogan,48.548453,-119.742235
WA,53049,1513274,Pacific,46.556587,-123.782419
WA,53051,1529157,Pend,48.543825,-117.232191
WA,53053,1529159,Pierce,47.051415,-122.153242
WA,53055,1531931,San,48.50719,-123.103769
WA,53057,1531402,Skagit,48.493292,-121.81577
WA,53059,1529220,Skamania,46.024782,-121.953227
WA,53061,1529222,Snohomish,48.070464,-121.936784
WA,53063,1529225,Spokane,47.620375,-117.403371
WA,53065,1531930,Stevens,48.388727,-117.854454
WA,53067,1529226,Thurston,46.935822,-122.830152
WA,53069,1513275,Wahkiakum,46.294638,-123.424458
WA,53071,1531819,Walla,46.254606,-118.480374
WA,53073,1529224,Whatcom,48.842653,-121.836432
WA,53075,1533501,Whitman,46.905944,-117.53539
WA,53077,1531929,Yakima,46.456558,-120.740145
WV,54001,1696996,Barbour,39.139725,-79.996947
WV,54003,1550008,Berkeley,39.448054,-78.037776
WV,54005,1550009,Boone,38.022814,-81.713539
WV,54007,1550010,Braxton,38.699342,-80.731657
WV,54009,1558262,Brooke,40.272645,-80.578691
WV,54011,1550012,Cabell,38.419578,-82.243397
WV,54013,1696945,Calhoun,38.844159,-81.115478
WV,54015,1550014,Clay,38.459826,-81.081866
WV,54017,1689476,Doddridge,39.26348,-80.701232
WV,54019,1560095,Fayette,38.030933,-81.086051
WV,54021,1689673,Gilmer,38.915867,-80.849413
WV,54023,1697238,Grant,39.105988,-79.195064
WV,54025,1557518,Greenbrier,37.924418,-80.45059
WV,54027,1718644,Hampshire,39.312139,-78.611989
WV,54029,1560574,Hancock,40.516958,-80.570164
WV,54031,1718557,Hardy,39.011361,-78.841729
WV,54033,1718426,Harrison,39.279182,-80.386498
WV,54035,1559963,Jackson,38.834234,-81.677717
WV,54037,1550025,Jefferson,39.307398,-77.86322
WV,54039,1550026,Kanawha,38.328068,-81.523516
WV,54041,1550027,Lewis,38.988877,-80.495477
WV,54043,1550028,Lincoln,38.17177,-82.077623
WV,54045,1550029,Logan,37.830591,-81.940853
WV,54047,1689162,McDowell,37.382663,-81.658205
WV,54049,1718173,Marion,39.505839,-80.243402
WV,54051,1717539,Marshall,39.854426,-80.671794
WV,54053,1560254,Mason,38.770914,-82.029007
WV,54055,1557645,Mercer,37.403448,-81.106456
WV,54057,1717890,Mineral,39.404781,-78.95669
WV,54059,1550036,Mingo,37.721161,-82.158989
WV,54061,1550037,Monongalia,39.633645,-80.059074
WV,54063,1557702,Monroe,37.55034,-80.54789
WV,54065,1557950,Morgan,39.555002,-78.257345
WV,54067,1550040,Nicholas,38.291416,-80.797516
WV,54069,1717163,Ohio,40.098932,-80.620728
WV,54071,1550042,Pendleton,38.67445,-79.340617
WV,54073,1678557,Pleasants,39.368133,-81.161172
WV,54075,1550044,Pocahontas,38.332606,-80.010121
WV,54077,1558642,Preston,39.46903,-79.668865
WV,54079,1550046,Putnam,38.510513,-81.906109
WV,54081,1550047,Raleigh,37.76247,-81.264671
WV,54083,1550048,Randolph,38.781095,-79.867788
WV,54085,1689049,Ritchie,39.177112,-81.066317
WV,54087,1550050,Roane,38.743003,-81.354522
WV,54089,1557805,Summers,37.656003,-80.856315
WV,54091,1689856,Taylor,39.332478,-80.046554
WV,54093,1689423,Tucker,39.111175,-79.559968
WV,54095,1678706,Tyler,39.465634,-80.877219
WV,54097,1696800,Upshur,38.902536,-80.231335
WV,54099,1550056,Wayne,38.145541,-82.419681
WV,54101,1550057,Webster,38.483459,-80.449052
WV,54103,1717836,Wetzel,39.600602,-80.628157
WV,54105,1678877,Wirt,39.020034,-81.382975
WV,54107,1560558,Wood,39.211575,-81.516253
WV,54109,1550061,Wyoming,37.603717,-81.548884
WI,55001,1581060,Adams,43.973763,-89.767223
WI,55003,1581061,Ashland,46.544424,-90.679691
WI,55005,1581062,Barron,45.437192,-91.852892
WI,55007,1581063,Bayfield,46.634199,-91.177282
WI,55009,1581064,Brown,44.474021,-87.996151
WI,55011,1581065,Buffalo,44.385642,-91.761229
WI,55013,1581066,Burnett,45.866897,-92.37573
WI,55015,1581067,Calumet,44.07841,-88.212132
WI,55017,1581068,Chippewa,45.069092,-91.283505
WI,55019,1581069,Clark,44.739346,-90.609953
WI,55021,1581070,Columbia,43.471882,-89.330472
WI,55023,1581071,Crawford,43.24991,-90.95123
WI,55025,1581072,Dane,43.067468,-89.417852
WI,55027,1581073,Dodge,43.422662,-88.704398
WI,55029,1581074,Door,45.093417,-87.048683
WI,55031,1581075,Douglas,46.463218,-91.892477
WI,55033,1581076,Dunn,44.947745,-91.897661
WI,55035,1581077,Eau,44.726355,-91.286414
WI,55037,1581078,Florence,45.871828,-88.406988
WI,55039,1581079,Fond,43.754722,-88.493284
WI,55041,1581080,Forest,45.666881,-88.773326
WI,55043,1581081,Grant,42.870028,-90.694229
WI,55045,1581082,Green,42.675522,-89.605074
WI,55047,1581083,Green,43.82619,-89.113699
WI,55049,1581084,Iowa,43.001021,-90.133691
WI,55051,1581085,Iron,46.32655,-90.261298
WI,55053,1581086,Jackson,44.326331,-90.797491
WI,55055,1581087,Jefferson,43.013804,-88.773985
WI,55057,1581088,Juneau,43.932836,-90.113984
WI,55059,1581089,Kenosha,42.579703,-87.425005
WI,55061,1581090,Kewaunee,44.501064,-87.163062
WI,55063,1581091,La,43.908222,-91.111758
WI,55065,1581092,Lafayette,42.655578,-90.130292
WI,55067,1581093,Langlade,45.26238,-89.067548
WI,55069,1581094,Lincoln,45.338417,-89.742309
WI,55071,1581095,Manitowoc,44.104433,-87.315478
WI,55073,1581096,Marathon,44.898036,-89.757823
WI,55075,1581097,Marinette,45.346899,-87.991198
WI,55077,1581098,Marquette,43.826053,-89.409095
WI,55078,1581099,Menominee,44.991304,-88.669251
WI,55079,1581100,Milwaukee,43.01766,-87.481554
WI,55081,1581101,Monroe,43.945175,-90.619969
WI,55083,1581102,Oconto,44.996575,-88.206516
WI,55085,1581103,Oneida,45.716176,-89.534533
WI,55087,1581104,Outagamie,44.418226,-88.464988
WI,55089,1581105,Ozaukee,43.360752,-87.499304
WI,55091,1581106,Pepin,44.627436,-91.83489
WI,55093,1581107,Pierce,44.725336,-92.426279
WI,55095,1581108,Polk,45.462041,-92.447066
WI,55097,1581109,Portage,44.476246,-89.49807
WI,55099,1581110,Price,45.679072,-90.35965
WI,55101,1581111,Racine,42.754123,-87.42084
WI,55103,1581112,Richland,43.376199,-90.435693
WI,55105,1581113,Rock,42.66988,-89.075284
WI,55107,1581114,Rusk,45.472734,-91.136745
WI,55109,1581833,St.,45.028959,-92.447284
WI,55111,1581115,Sauk,43.427998,-89.943329
WI,55113,1581116,Sawyer,45.864913,-91.14713
WI,55115,1581117,Shawano,44.789641,-88.755813
WI,55117,1581118,Sheboygan,43.7452,-87.73212
WI,55119,1581119,Taylor,45.211656,-90.504853
WI,55121,1581120,Trempealeau,44.30305,-91.358867
WI,55123,1581121,Vernon,43.599366,-90.821983
WI,55125,1581122,Vilas,46.049848,-89.501254
WI,55127,1581123,Walworth,42.66811,-88.541731
WI,55129,1581124,Washburn,45.892489,-91.796422
WI,55131,1581125,Washington,43.391156,-88.232917
WI,55133,1581126,Waukesha,43.018368,-88.30424
WI,55135,1581127,Waupaca,44.478004,-88.967005
WI,55137,1581128,Waushara,44.112823,-89.239786
WI,55139,1581129,Winnebago,44.085707,-88.668149
WI,55141,1581130,Wood,44.461413,-90.038825
WY,56001,1605066,Albany,41.665514,-105.721883
WY,56003,1605067,Big,44.525117,-107.994848
WY,56005,1605068,Campbell,44.191999,-105.517014
WY,56007,1605069,Carbon,41.70359,-106.933153
WY,56009,1605070,Converse,42.974898,-105.505917
WY,56011,1605071,Crook,44.589266,-104.567298
WY,56013,1605072,Fremont,43.054831,-108.608935
WY,56015,1605073,Goshen,42.089455,-104.35354
WY,56017,1605074,Hot,43.720209,-108.435076
WY,56019,1609191,Johnson,44.044048,-106.588541
WY,56021,1605075,Laramie,41.29283,-104.660395
WY,56023,1605076,Lincoln,42.229993,-110.682961
WY,56025,1605077,Natrona,42.977645,-106.768219
WY,56027,1605078,Niobrara,43.062159,-104.468373
WY,56029,1605079,Park,44.492387,-109.593597
WY,56031,1605080,Platte,42.131593,-104.953963
WY,56033,1605081,Sheridan,44.781369,-106.881211
WY,56035,1605082,Sublette,42.767928,-109.91617
WY,56037,1609192,Sweetwater,41.660328,-108.875677
WY,56039,1605083,Teton,44.048662,-110.426072
WY,56041,1605084,Uinta,41.284726,-110.558947
WY,56043,1605085,Washakie,43.878831,-107.669052
WY,56045,1605086,Weston,43.846213,-104.57002
PR,72001,1804480,Adjuntas,18.181611,-66.758165
PR,72003,1804481,Aguada,18.375681,-67.183707
PR,72005,1804482,Aguadilla,18.480191,-67.143762
PR,72007,1804483,Aguas,18.256524,-66.128496
PR,72009,1804484,Aibonito,18.130647,-66.263974
PR,72011,1804485,Añasco,18.286905,-67.131282
PR,72013,1804486,Arecibo,18.433923,-66.675055
PR,72015,1804487,Arroyo,17.97206,-66.041945
PR,72017,1804488,Barceloneta,18.469989,-66.55823
PR,72019,1804489,Barranquitas,18.198955,-66.309833
PR,72021,1804490,Bayamón,18.350866,-66.167693
PR,72023,1804491,Cabo,18.008873,-67.209884
PR,72025,1804492,Caguas,18.211109,-66.050964
PR,72027,1804493,Camuy,18.445469,-66.863134
PR,72029,1804494,Canóvanas,18.323585,-65.883206
PR,72031,1804495,Carolina,18.396776,-65.968778
PR,72033,1804496,Cataño,18.444614,-66.148819
PR,72035,1804497,Cayey,18.103624,-66.151667
PR,72037,1804498,Ceiba,18.273749,-65.530895
PR,72039,1804499,Ciales,18.295913,-66.515588
PR,72041,1804500,Cidra,18.174404,-66.161622
PR,72043,1804501,Coamo,18.1038,-66.357586
PR,72045,1804502,Comerío,18.225032,-66.219481
PR,72047,1804503,Corozal,18.30391,-66.326179
PR,72049,1804504,Culebra,18.326599,-65.30772
PR,72051,1804505,Dorado,18.472661,-66.259585
PR,72053,1804506,Fajardo,18.386378,-65.588454
PR,72054,1804507,Florida,18.369006,-66.561219
PR,72055,1804508,Guánica,17.948052,-66.922989
PR,72057,1804509,Guayama,17.973929,-66.137467
PR,72059,1804510,Guayanilla,18.005263,-66.798356
PR,72061,1804511,Guaynabo,18.344357,-66.114056
PR,72063,1804512,Gurabo,18.272581,-65.981177
PR,72065,1804513,Hatillo,18.441141,-66.79821
PR,72067,1804514,Hormigueros,18.134695,-67.116199
PR,72069,1804515,Humacao,18.135403,-65.786229
PR,72071,1804516,Isabela,18.48517,-67.013463
PR,72073,1804517,Jayuya,18.211152,-66.58687
PR,72075,1804518,Juana,17.997974,-66.490496
PR,72077,1804519,Juncos,18.224133,-65.908542
PR,72079,1804520,Lajas,17.978511,-67.040111
PR,72081,1804521,Lares,18.277102,-66.869645
PR,72083,1804522,Las,18.227594,-66.97758
PR,72085,1804523,Las,18.187148,-65.871189
PR,72087,1804524,Loíza,18.475039,-65.90328
PR,72089,1804525,Luquillo,18.367996,-65.709904
PR,72091,1804526,Manatí,18.444803,-66.493137
PR,72093,1804527,Maricao,18.173956,-66.935547
PR,72095,1804528,Maunabo,17.999786,-65.896403
PR,72097,1804529,Mayagüez,18.260656,-67.182623
PR,72099,1804530,Moca,18.377637,-67.079574
PR,72101,1804531,Morovis,18.319026,-66.420557
PR,72103,1804532,Naguabo,18.21107,-65.735749
PR,72105,1804533,Naranjito,18.289927,-66.25344
PR,72107,1804534,Orocovis,18.218733,-66.436899
PR,72109,1804535,Patillas,18.000311,-65.986642
PR,72111,1804536,Peñuelas,18.026618,-66.728125
PR,72113,1804537,Ponce,18.001717,-66.606662
PR,72115,1804538,Quebradillas,18.466357,-66.927603
PR,72117,1804539,Rincón,18.340562,-67.277302
PR,72119,1804540,Río,18.376369,-65.798434
PR,72121,1804541,Sabana,18.084361,-66.947667
PR,72123,1804542,Salinas,17.971485,-66.262252
PR,72125,1804543,San,18.1078,-67.037263
PR,72127,1804544,San,18.422363,-66.068093
PR,72129,1804545,San,18.147107,-65.976167
PR,72131,1804546,San,18.331409,-66.970678
PR,72133,1804547,Santa,17.952922,-66.387588
PR,72135,1804548,Toa,18.364556,-66.244669
PR,72137,1804549,Toa,18.45691,-66.193193
PR,72139,1804550,Trujillo,18.335387,-66.003787
PR,72141,1804551,Utuado,18.270865,-66.702989
PR,72143,1804552,Vega,18.436163,-66.336673
PR,72145,1804553,Vega,18.455128,-66.397883
PR,72147,1804554,Vieques,18.125418,-65.432474
PR,72149,1804555,Villalba,18.130718,-66.472244
PR,72151,1804556,Yabucoa,18.059858,-65.859871
PR,72153,1804557,Yauco,18.085669,-66.857901
